"Index.Name"	"SITE"	"DATE"	"TAXON"	"N_TAXA"	"N_GRIDS"	"EXCLUDE"	"strata_r"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Other_Taxa"	"Tribe"	"FFG"	"FAM_TV"	"Habit"	"FinalTolVal07"	"FinalTolVal08"
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"CHEUMATOPSYCHE"	10	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"DIPLECTRONA"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Diplectrona"	""	""	"Filterer"	5	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"HYDROPSYCHE"	5	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"DOLOPHILODES"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"NEOPHYLAX"	7	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Uenoidae"	"Neophylax"	""	""	"Scraper"	3	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"HELICHUS"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Dryopidae"	"Helichus"	""	""	"Scraper"	5	"cn"	6.4	6.4
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"OPTIOSERVUS"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Optioservus"	""	""	"Scraper"	5	"cn"	5.4	5.4
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"OULIMNIUS"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Oulimnius"	""	""	"Scraper"	5	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"ANCHYTARSUS"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptilodactylidae"	"Anchytarsus"	""	""	"Shredder"	4	"cn"	3.1	3.1
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"MICROTENDIPES"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Microtendipes"	"Chironominae"	"Chironomini"	"Filterer"	7	"cn"	4.9	4.9
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"MICROPSECTRA"	9	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"RHEOTANYTARSUS"	3	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"BRILLIA"	5	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Brillia"	"Orthocladiinae"	""	"Shredder"	7	"bu, sp"	7.4	7.4
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"ORTHOCLADIUS"	7	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"PARAMETRIOCNEMUS"	5	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"PARAPHAENOCLADIUS"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Paraphaenocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	4	4
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"THIENEMANNIELLA"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemanniella"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"THIENEMANNIMYIA GROUP"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"NEOPLASTA"	3	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Neoplasta"	""	""	"Predator"	NA	""	NA	NA
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"PROSIMULIUM"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Prosimulium"	"Prosimuliini"	"Prosimuliini"	"Filterer"	7	"cn"	2.4	2.4
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"SIMULIUM"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"ANTOCHA"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Antocha"	""	""	"Collector"	4	"cn"	8	8
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"DICRANOTA"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Dicranota"	""	""	"Predator"	4	"sp, bu"	1.1	1.1
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"HEXATOMA"	1	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Hexatoma"	""	""	"Predator"	4	"bu, sp"	1.5	1.5
"MBSS.2005.Bugs"	"LIBE-102-S-2016"	2016-03-11	"TIPULA"	2	11	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Tipula"	""	""	"Shredder"	4	"bu"	6.7	6.7
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"ANTOCHA"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Antocha"	""	""	"Collector"	4	"cn"	8	8
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"NAIDIDAE"	1	4	FALSE	"EPIEDMONT"	"Annelida"	"Oligochaeta"	"Haplotaxida"	"Naididae"	""	""	""	"Collector"	10	"bu"	8.5	8.5
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"CHEUMATOPSYCHE"	6	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"HYDROPSYCHE"	3	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"CHIMARRA"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Chimarra"	""	""	"Filterer"	3	"cn"	4.4	4.4
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"DOLOPHILODES"	5	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"STENELMIS"	4	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Stenelmis"	""	""	"Scraper"	5	"cn"	7.1	7.1
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"CHIRONOMINI"	2	4	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomini"	"Chironominae"	"Chironomini"	""	7	""	5.9	5.9
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"POLYPEDILUM"	54	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"TANYTARSINI"	1	4	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	""	"Chironominae"	"Tanytarsini"	"Collector"	7	""	3.5	3.5
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"MICROPSECTRA"	1	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"RHEOTANYTARSUS"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"TANYTARSUS"	1	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cb, cn"	4.9	4.9
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"ORTHOCLADIINAE"	1	4	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"BRILLIA"	1	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Brillia"	"Orthocladiinae"	""	"Shredder"	7	"bu, sp"	7.4	7.4
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"CHAETOCLADIUS"	1	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chaetocladius"	"Orthocladiinae"	""	"Collector"	7	"sp"	7	7
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"EUKIEFFERIELLA"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"ORTHOCLADIUS"	3	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"PARAMETRIOCNEMUS"	7	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"TVETENIA"	13	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"THIENEMANNIMYIA GROUP"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MBSS.2005.Bugs"	"LIBE-201-X-2016"	2016-04-24	"SIMULIUM"	2	4	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"NAIDIDAE"	3	7	FALSE	"EPIEDMONT"	"Annelida"	"Oligochaeta"	"Haplotaxida"	"Naididae"	""	""	""	"Collector"	10	"bu"	8.5	8.5
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"ACENTRELLA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	"Acentrella"	""	""	"Collector"	5	"sw, cn"	4.9	4.9
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"ISONYCHIA"	3	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Isonychiidae"	"Isonychia"	""	""	"Filterer"	2	"sw, cn"	2.5	2.5
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"CHEUMATOPSYCHE"	4	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"DIPLECTRONA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Diplectrona"	""	""	"Filterer"	5	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"HYDROPSYCHE"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"CHIMARRA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Chimarra"	""	""	"Filterer"	3	"cn"	4.4	4.4
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"DOLOPHILODES"	9	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"STENELMIS"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Stenelmis"	""	""	"Scraper"	5	"cn"	7.1	7.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"CHIRONOMINI"	1	7	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironomini"	"Chironominae"	"Chironomini"	""	7	""	5.9	5.9
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"POLYPEDILUM"	6	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"MICROPSECTRA"	3	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"ORTHOCLADIINAE"	2	7	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"BRILLIA"	2	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Brillia"	"Orthocladiinae"	""	"Shredder"	7	"bu, sp"	7.4	7.4
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"CRICOTOPUS"	2	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Cricotopus"	"Orthocladiinae"	""	"Shredder"	7	"cn, bu"	9.6	9.6
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"EUKIEFFERIELLA"	7	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"ORTHOCLADIUS"	18	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"PARAKIEFFERIELLA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parakiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"PARAMETRIOCNEMUS"	34	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"THIENEMANNIELLA"	7	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemanniella"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"TVETENIA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tvetenia"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"THIENEMANNIMYIA GROUP"	2	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"POTTHASTIA"	4	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Potthastia"	"Diamesinae"	"Diamesini"	"Collector"	7	"sp"	0	0
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"CLINOCERA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Clinocera"	""	""	"Predator"	6	"cn"	7.4	7.4
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"NEOPLASTA"	2	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Empididae"	"Neoplasta"	""	""	"Predator"	NA	""	NA	NA
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"SIMULIUM"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Simuliidae"	"Simulium"	"Simuliini"	"Simuliini"	"Filterer"	7	"cn"	5.7	5.7
"MBSS.2005.Bugs"	"LIBE-202-X-2016"	2016-04-25	"ANTOCHA"	1	7	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Antocha"	""	""	"Collector"	4	"cn"	8	8
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"NAIDIDAE"	4	5	FALSE	"EPIEDMONT"	"Annelida"	"Oligochaeta"	"Haplotaxida"	"Naididae"	""	""	""	"Collector"	10	"bu"	8.5	8.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"MACCAFFERTIUM"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	"Maccaffertium"	"na"	"na"	"Scraper"	3	"cn"	3	3
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"ISONYCHIA"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Isonychiidae"	"Isonychia"	""	""	"Filterer"	2	"sw, cn"	2.5	2.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"CHEUMATOPSYCHE"	4	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Cheumatopsyche"	""	""	"Filterer"	5	"cn"	6.5	6.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"DIPLECTRONA"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Diplectrona"	""	""	"Filterer"	5	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"HYDROPSYCHE"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	""	""	"Filterer"	5	"cn"	7.5	7.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"DOLOPHILODES"	23	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Trichoptera"	"Philopotamidae"	"Dolophilodes"	""	""	"Filterer"	3	"cn"	1.7	1.7
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"OULIMNIUS"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	"Oulimnius"	""	""	"Scraper"	5	"cn"	2.7	2.7
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"POLYPEDILUM"	3	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Polypedilum"	"Chironominae"	"Chironomini"	"Shredder"	7	"cb, cn"	6.3	6.3
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"MICROPSECTRA"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Micropsectra"	"Chironominae"	"Tanytarsini"	"Collector"	7	"cb, sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"RHEOTANYTARSUS"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Rheotanytarsus"	"Chironominae"	"Tanytarsini"	"Filterer"	7	"cn"	7.2	7.2
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"ORTHOCLADIINAE"	4	5	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	""	"Collector"	7	""	7.6	7.6
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"EUKIEFFERIELLA"	2	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	6.1	6.1
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"HYDROBAENUS"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Hydrobaenus"	"Orthocladiinae"	""	"Scraper"	7	"sp"	7.2	7.2
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"ORTHOCLADIUS"	12	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladius"	"Orthocladiinae"	""	"Collector"	7	"sp, bu"	9.2	9.2
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"PARAKIEFFERIELLA"	2	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parakiefferiella"	"Orthocladiinae"	""	"Collector"	7	"sp"	2.1	2.1
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"PARAMETRIOCNEMUS"	42	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Parametriocnemus"	"Orthocladiinae"	""	"Collector"	7	"sp"	4.6	4.6
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"THIENEMANNIELLA"	4	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemanniella"	"Orthocladiinae"	""	"Collector"	7	"sp"	5.1	5.1
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"TANYPODINAE"	1	5	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Tanypodinae"	""	"Predator"	7	""	7.5	7.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"THIENEMANNIMYIA GROUP"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Thienemannimyia group"	"Orthocladiinae"	""	"Predator"	7	"sp"	8.2	8.2
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"DIAMESINAE"	1	5	TRUE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	""	"Diamesinae"	"Diamesini"	"Collector"	7	""	7.1	7.1
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"DIAMESA"	1	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Diamesa"	"Diamesinae"	"Diamesini"	"Collector"	7	"sp"	8.5	8.5
"MBSS.2005.Bugs"	"LIBE-203-X-2016"	2016-04-25	"POTTHASTIA"	5	5	FALSE	"EPIEDMONT"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Potthastia"	"Diamesinae"	"Diamesini"	"Collector"	7	"sp"	0	0
